country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,update_hour,update_day_of_week,pollutant_range,air_quality_category
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-07-06 10:00:00,23.023389,72.515201,OZONE,2.0,50.0,20.0,10,Monday,48.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-07-06 10:00:00,23.107969,72.574648,NO2,6.0,17.0,11.0,10,Monday,11.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-07-06 10:00:00,23.107969,72.574648,NH3,7.0,8.0,8.0,10,Monday,1.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-07-06 10:00:00,23.076793,72.627874,NO2,10.0,27.0,16.0,10,Monday,17.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-07-06 10:00:00,23.076793,72.627874,NH3,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2026-07-06 10:00:00,23.076793,72.627874,CO,18.0,26.0,21.0,10,Monday,8.0,Good/Satisfactory
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",2026-07-06 10:00:00,28.3419248,77.319699,NH3,4.0,5.0,4.0,10,Monday,1.0,Good/Satisfactory
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-07-06 10:00:00,28.806223,76.141105,PM10,88.0,109.0,94.0,10,Monday,21.0,Moderate
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",2026-07-06 10:00:00,28.806223,76.141105,NO2,6.0,10.0,8.0,10,Monday,4.0,Good/Satisfactory
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-07-06 10:00:00,28.593883,76.270653,NO2,9.0,25.0,16.0,10,Monday,16.0,Good/Satisfactory
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",2026-07-06 10:00:00,28.593883,76.270653,OZONE,11.0,39.0,20.0,10,Monday,28.0,Good/Satisfactory
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",2026-07-06 10:00:00,28.2068,76.7997,PM10,75.0,131.0,93.0,10,Monday,56.0,Moderate
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2026-07-06 10:00:00,28.39072,77.30059,NH3,11.0,12.0,11.0,10,Monday,1.0,Good/Satisfactory
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",2026-07-06 10:00:00,28.60909,77.0325413,OZONE,13.0,57.0,39.0,10,Monday,44.0,Good/Satisfactory
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.58028,77.233829,OZONE,11.0,19.0,14.0,10,Monday,8.0,Good/Satisfactory
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-07-06 10:00:00,28.639652,77.146275,PM2.5,20.0,306.0,72.0,10,Monday,286.0,Poor/Severe
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-07-06 10:00:00,28.56789,77.250515,SO2,19.0,24.0,22.0,10,Monday,5.0,Good/Satisfactory
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-07-06 10:00:00,28.56789,77.250515,CO,4.0,7.0,6.0,10,Monday,3.0,Good/Satisfactory
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.710508,77.249485,SO2,6.0,27.0,15.0,10,Monday,21.0,Good/Satisfactory
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.611281,77.237738,PM2.5,2.0,65.0,31.0,10,Monday,63.0,Moderate
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2026-07-06 10:00:00,28.684678,77.076574,NH3,8.0,13.0,10.0,10,Monday,5.0,Good/Satisfactory
India,Delhi,Delhi,"Mundka, Delhi - DPCC",2026-07-06 10:00:00,28.684678,77.076574,SO2,0.0,20.0,9.0,10,Monday,20.0,Good/Satisfactory
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-07-06 10:00:00,28.699793,77.165453,NH3,1.0,5.0,3.0,10,Monday,4.0,Good/Satisfactory
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-07-06 10:00:00,28.699793,77.165453,OZONE,18.0,18.0,18.0,10,Monday,0.0,Good/Satisfactory
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-07-06 10:00:00,28.570173,76.933762,PM10,16.0,99.0,70.0,10,Monday,83.0,Moderate
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-07-06 10:00:00,28.531346,77.190156,PM10,18.0,122.0,71.0,10,Monday,104.0,Moderate
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-07-06 10:00:00,28.531346,77.190156,NH3,10.0,15.0,12.0,10,Monday,5.0,Good/Satisfactory
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-07-06 10:00:00,28.531346,77.190156,OZONE,5.0,12.0,9.0,10,Monday,7.0,Good/Satisfactory
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-07-06 10:00:00,28.4227,77.0667,PM10,11.0,463.0,143.0,10,Monday,452.0,Poor/Severe
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-07-06 10:00:00,28.4227,77.0667,NO2,20.0,59.0,36.0,10,Monday,39.0,Good/Satisfactory
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",2026-07-06 10:00:00,28.4227,77.0667,OZONE,7.0,20.0,12.0,10,Monday,13.0,Good/Satisfactory
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",2026-07-06 10:00:00,28.422681,77.148944,NH3,8.0,11.0,9.0,10,Monday,3.0,Good/Satisfactory
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",2026-07-06 10:00:00,28.4501238,77.0263051,PM10,38.0,155.0,94.0,10,Monday,117.0,Moderate
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-07-06 10:00:00,29.307814,76.337619,PM2.5,28.0,110.0,59.0,10,Monday,82.0,Moderate
India,Haryana,Jind,"Police Lines, Jind - HSPCB",2026-07-06 10:00:00,29.307814,76.337619,OZONE,2.0,18.0,9.0,10,Monday,16.0,Good/Satisfactory
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-07-06 10:00:00,29.8006,76.4155,NO2,18.0,25.0,22.0,10,Monday,7.0,Good/Satisfactory
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",2026-07-06 10:00:00,29.8006,76.4155,CO,21.0,34.0,27.0,10,Monday,13.0,Good/Satisfactory
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-07-06 10:00:00,29.6953,77.0027,PM10,0.0,500.0,148.0,10,Monday,500.0,Poor/Severe
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-07-06 10:00:00,29.6953,77.0027,NH3,6.0,12.0,8.0,10,Monday,6.0,Good/Satisfactory
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-07-06 10:00:00,29.6953,77.0027,CO,14.0,24.0,15.0,10,Monday,10.0,Good/Satisfactory
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",2026-07-06 10:00:00,29.6953,77.0027,OZONE,5.0,20.0,10.0,10,Monday,15.0,Good/Satisfactory
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",2026-07-06 10:00:00,29.966942,76.875879,OZONE,23.0,49.0,31.0,10,Monday,26.0,Good/Satisfactory
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-07-06 10:00:00,27.9002,76.9938,NO2,14.0,18.0,16.0,10,Monday,4.0,Good/Satisfactory
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",2026-07-06 10:00:00,27.9002,76.9938,NH3,6.0,9.0,8.0,10,Monday,3.0,Good/Satisfactory
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",2026-07-06 10:00:00,28.360699,76.93609,CO,24.0,26.0,25.0,10,Monday,2.0,Good/Satisfactory
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",2026-07-06 10:00:00,28.060249,76.113115,OZONE,11.0,38.0,17.0,10,Monday,27.0,Good/Satisfactory
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",2026-07-06 10:00:00,28.1485564,77.3320667,PM10,80.0,105.0,101.0,10,Monday,25.0,Poor/Severe
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",2026-07-06 10:00:00,28.3153,76.9143,OZONE,9.0,21.0,13.0,10,Monday,12.0,Good/Satisfactory
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2026-07-06 10:00:00,30.7057778,76.8531805555555,PM10,36.0,123.0,88.5,10,Monday,87.0,Moderate
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2026-07-06 10:00:00,30.7057778,76.8531805555555,NO2,22.0,26.0,24.0,10,Monday,4.0,Good/Satisfactory
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",2026-07-06 10:00:00,30.7057778,76.8531805555555,SO2,10.0,14.0,11.0,10,Monday,4.0,Good/Satisfactory
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-07-06 10:00:00,28.52123,76.37138,PM2.5,45.0,74.0,48.0,10,Monday,29.0,Moderate
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",2026-07-06 10:00:00,28.52123,76.37138,OZONE,14.0,30.0,20.0,10,Monday,16.0,Good/Satisfactory
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-07-06 10:00:00,29.5364,75.0158,PM10,40.0,79.0,54.0,10,Monday,39.0,Moderate
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",2026-07-06 10:00:00,29.5364,75.0158,NO2,14.0,26.0,19.0,10,Monday,12.0,Good/Satisfactory
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-07-06 10:00:00,30.1480566,77.2893471,PM2.5,71.0,129.0,87.0,10,Monday,58.0,Poor/Severe
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-07-06 10:00:00,30.1480566,77.2893471,PM10,71.0,110.0,86.0,10,Monday,39.0,Moderate
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-07-06 10:00:00,30.1480566,77.2893471,NO2,42.0,66.0,50.0,10,Monday,24.0,Good/Satisfactory
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",2026-07-06 10:00:00,30.1480566,77.2893471,OZONE,8.0,63.0,28.0,10,Monday,55.0,Good/Satisfactory
India,Jammu and Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",2026-07-06 10:00:00,34.066206,74.81982,NO2,19.0,20.0,19.0,10,Monday,1.0,Good/Satisfactory
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-07-06 10:00:00,34.06313,74.96017,PM2.5,22.0,47.0,33.0,10,Monday,25.0,Moderate
India,Jammu and Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",2026-07-06 10:00:00,34.06313,74.96017,OZONE,0.0,1.0,0.0,10,Monday,1.0,Good/Satisfactory
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2026-07-06 10:00:00,23.80569,86.44268,PM10,48.0,104.0,68.0,10,Monday,56.0,Moderate
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",2026-07-06 10:00:00,23.707909,86.41467,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2026-07-06 10:00:00,16.172806,75.659694,PM2.5,30.0,31.0,30.0,10,Monday,1.0,Good/Satisfactory
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2026-07-06 10:00:00,16.172806,75.659694,NO2,10.0,11.0,10.0,10,Monday,1.0,Good/Satisfactory
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",2026-07-06 10:00:00,16.172806,75.659694,SO2,10.0,10.0,10.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-07-06 10:00:00,12.9135218,77.5950804,PM10,42.0,86.0,55.0,10,Monday,44.0,Moderate
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-07-06 10:00:00,12.9135218,77.5950804,NO2,24.0,25.0,24.0,10,Monday,1.0,Good/Satisfactory
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2026-07-06 10:00:00,12.9135218,77.5950804,OZONE,24.0,25.0,24.0,10,Monday,1.0,Good/Satisfactory
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-07-06 10:00:00,26.259242,78.216432,PM10,2.0,80.0,29.0,10,Monday,78.0,Good/Satisfactory
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2026-07-06 10:00:00,26.259242,78.216432,NO2,15.0,40.0,27.0,10,Monday,25.0,Good/Satisfactory
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2026-07-06 10:00:00,26.203442,78.193251,NH3,2.0,20.0,6.0,10,Monday,18.0,Good/Satisfactory
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2026-07-06 10:00:00,26.200388,78.147714,SO2,14.0,19.0,16.0,10,Monday,5.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2026-07-06 10:00:00,22.7084,75.8815,PM2.5,10.0,39.0,22.0,10,Monday,29.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2026-07-06 10:00:00,22.7084,75.8815,SO2,3.0,4.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-07-06 10:00:00,22.7289,75.8076,PM10,10.0,56.0,31.0,10,Monday,46.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2026-07-06 10:00:00,22.7289,75.8076,CO,49.0,52.0,50.0,10,Monday,3.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-07-06 10:00:00,22.7524,75.8872,PM2.5,10.0,49.0,24.0,10,Monday,39.0,Good/Satisfactory
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2026-07-06 10:00:00,22.7524,75.8872,NH3,3.0,4.0,4.0,10,Monday,1.0,Good/Satisfactory
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2026-07-06 10:00:00,23.168606,79.932247,PM10,12.0,49.0,30.0,10,Monday,37.0,Good/Satisfactory
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-07-06 10:00:00,8.5637,76.8865,CO,21.0,23.0,22.0,10,Monday,2.0,Good/Satisfactory
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2026-07-06 10:00:00,23.233584,77.400574,NH3,5.0,5.0,5.0,10,Monday,0.0,Good/Satisfactory
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-07-06 10:00:00,23.210494,77.425409,NO2,13.0,33.0,18.0,10,Monday,20.0,Good/Satisfactory
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2026-07-06 10:00:00,23.210494,77.425409,CO,8.0,17.0,14.0,10,Monday,9.0,Good/Satisfactory
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2026-07-06 10:00:00,23.264759,77.381568,NO2,11.0,35.0,18.0,10,Monday,24.0,Good/Satisfactory
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2026-07-06 10:00:00,23.264759,77.381568,CO,3.0,8.0,5.0,10,Monday,5.0,Good/Satisfactory
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2026-07-06 10:00:00,23.81748678,79.446246,NO2,12.0,33.0,18.0,10,Monday,21.0,Good/Satisfactory
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2026-07-06 10:00:00,23.81748678,79.446246,OZONE,16.5,34.0,25.0,10,Monday,17.5,Good/Satisfactory
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-07-06 10:00:00,22.9682591,76.064118,PM10,24.0,74.0,46.0,10,Monday,50.0,Good/Satisfactory
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2026-07-06 10:00:00,22.9682591,76.064118,NH3,1.0,3.0,2.0,10,Monday,2.0,Good/Satisfactory
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2026-07-06 10:00:00,13.328028,75.797056,OZONE,12.0,12.0,12.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2026-07-06 10:00:00,15.411456,75.638133,PM2.5,21.0,28.0,24.0,10,Monday,7.0,Good/Satisfactory
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",2026-07-06 10:00:00,15.411456,75.638133,NO2,0.0,1.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2026-07-06 10:00:00,15.3714823,75.1160168,NO2,7.0,9.0,8.0,10,Monday,2.0,Good/Satisfactory
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2026-07-06 10:00:00,15.3714823,75.1160168,SO2,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2026-07-06 10:00:00,15.3714823,75.1160168,OZONE,21.0,21.0,21.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-07-06 10:00:00,17.336318,76.847397,OZONE,13.0,13.0,13.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-07-06 10:00:00,12.415911,75.73505,NO2,12.0,19.0,15.0,10,Monday,7.0,Good/Satisfactory
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2026-07-06 10:00:00,12.88925,74.853,PM10,31.0,71.0,46.0,10,Monday,40.0,Good/Satisfactory
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2026-07-06 10:00:00,12.88925,74.853,OZONE,37.0,37.0,37.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-07-06 10:00:00,12.21041,76.37376,CO,4.0,7.0,6.0,10,Monday,3.0,Good/Satisfactory
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-07-06 10:00:00,16.802639,75.722694,NO2,11.0,12.0,11.0,10,Monday,1.0,Good/Satisfactory
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-07-06 10:00:00,16.802639,75.722694,SO2,3.0,6.0,3.0,10,Monday,3.0,Good/Satisfactory
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2026-07-06 10:00:00,16.802639,75.722694,CO,16.0,27.0,23.0,10,Monday,11.0,Good/Satisfactory
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",2026-07-06 10:00:00,11.875,75.3732,PM10,39.0,56.0,51.0,10,Monday,17.0,Moderate
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2026-07-06 10:00:00,8.8787,76.6073,CO,15.0,18.0,16.0,10,Monday,3.0,Good/Satisfactory
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2026-07-06 10:00:00,8.5637,76.8865,PM10,31.0,178.0,79.0,10,Monday,147.0,Moderate
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2026-07-06 10:00:00,23.50016,80.23284,PM2.5,2.0,52.0,24.0,10,Monday,50.0,Good/Satisfactory
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2026-07-06 10:00:00,23.331731,75.045981,PM10,13.0,71.0,39.0,10,Monday,58.0,Good/Satisfactory
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2026-07-06 10:00:00,23.331731,75.045981,NO2,35.0,40.0,37.0,10,Monday,5.0,Good/Satisfactory
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2026-07-06 10:00:00,23.331731,75.045981,OZONE,16.5,34.0,25.0,10,Monday,17.5,Good/Satisfactory
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2026-07-06 10:00:00,24.58434363,80.8549414,PM10,70.0,71.0,70.0,10,Monday,1.0,Moderate
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",2026-07-06 10:00:00,23.1633321,75.800225,SO2,2.0,5.0,3.0,10,Monday,3.0,Good/Satisfactory
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2026-07-06 10:00:00,20.719516,77.000253,NH3,6.0,9.0,8.0,10,Monday,3.0,Good/Satisfactory
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-07-06 10:00:00,12.938539,77.5901,CO,4.0,10.0,7.0,10,Monday,6.0,Good/Satisfactory
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2026-07-06 10:00:00,12.938539,77.5901,OZONE,26.0,30.0,28.0,10,Monday,4.0,Good/Satisfactory
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2026-07-06 10:00:00,12.920984,77.584908,PM2.5,10.0,107.0,42.0,10,Monday,97.0,Moderate
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2026-07-06 10:00:00,13.003872,77.664217,PM2.5,17.5,40.0,27.0,10,Monday,22.5,Good/Satisfactory
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2026-07-06 10:00:00,13.003872,77.664217,PM10,31.0,71.0,46.0,10,Monday,40.0,Good/Satisfactory
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2026-07-06 10:00:00,12.951913,77.539784,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",2026-07-06 10:00:00,12.7816279,77.6299145,PM10,36.0,75.0,49.0,10,Monday,39.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2026-07-06 10:00:00,19.23241,72.86895,OZONE,39.0,41.0,40.0,10,Monday,2.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2026-07-06 10:00:00,19.04946,72.923,CO,39.0,57.0,50.0,10,Monday,18.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-07-06 10:00:00,19.0364585,72.8954371,PM2.5,9.0,31.0,21.0,10,Monday,22.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-07-06 10:00:00,19.0364585,72.8954371,PM10,30.0,57.0,41.0,10,Monday,27.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-07-06 10:00:00,19.0364585,72.8954371,SO2,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2026-07-06 10:00:00,19.0364585,72.8954371,CO,10.0,14.0,12.0,10,Monday,4.0,Good/Satisfactory
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2026-07-06 10:00:00,21.143383,79.048912,NO2,6.0,26.0,10.0,10,Monday,20.0,Good/Satisfactory
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-07-06 10:00:00,21.121801,79.04952,CO,1.0,15.0,6.0,10,Monday,14.0,Good/Satisfactory
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2026-07-06 10:00:00,21.121801,79.04952,OZONE,6.0,11.0,8.0,10,Monday,5.0,Good/Satisfactory
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-07-06 10:00:00,21.14472,79.107595,PM2.5,9.0,61.0,38.0,10,Monday,52.0,Moderate
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-07-06 10:00:00,21.14472,79.107595,PM10,13.0,98.0,43.0,10,Monday,85.0,Good/Satisfactory
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2026-07-06 10:00:00,21.14472,79.107595,NO2,9.0,27.0,16.0,10,Monday,18.0,Good/Satisfactory
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-06 10:00:00,19.173852,77.296291,PM2.5,0.0,13.0,3.0,10,Monday,13.0,Good/Satisfactory
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-06 10:00:00,19.173852,77.296291,PM10,13.0,26.0,17.0,10,Monday,13.0,Good/Satisfactory
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2026-07-06 10:00:00,19.173852,77.296291,OZONE,19.0,23.0,21.0,10,Monday,4.0,Good/Satisfactory
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-07-06 10:00:00,19.95022,73.73148,PM2.5,0.0,21.0,12.0,10,Monday,21.0,Good/Satisfactory
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2026-07-06 10:00:00,19.95022,73.73148,NH3,1.0,2.0,2.0,10,Monday,1.0,Good/Satisfactory
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-06 10:00:00,18.57304,73.927715,PM2.5,9.0,32.0,18.0,10,Monday,23.0,Good/Satisfactory
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-06 10:00:00,18.57304,73.927715,CO,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-06 10:00:00,18.547056,73.826908,SO2,2.0,6.0,4.0,10,Monday,4.0,Good/Satisfactory
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-06 10:00:00,18.547056,73.826908,OZONE,3.0,31.0,14.0,10,Monday,28.0,Good/Satisfactory
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-06 10:00:00,18.536457,73.805454,PM2.5,17.0,33.0,23.0,10,Monday,16.0,Good/Satisfactory
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-06 10:00:00,18.536457,73.805454,NH3,2.0,4.0,3.0,10,Monday,2.0,Good/Satisfactory
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2026-07-06 10:00:00,18.45445,73.854155,PM10,11.0,23.0,15.0,10,Monday,12.0,Good/Satisfactory
